side,price,quantity,pnl,fee,hour,day_of_week,minute,price_change,price_volatility,price_sma_5,price_sma_20,volume_change,volume_sma,price_momentum_5,price_momentum_20,price_high_10,price_low_10,price_position,is_long,is_short,notional_value,net_result,is_profitable,is_loss,is_breakeven,fee_ratio,fee_to_pnl_ratio,rolling_pnl_5,rolling_pnl_20,rolling_winrate_10,rolling_winrate_50,win_streak,loss_streak,position_size_zscore
SELL,117783.3,0.008490168,0.0,0.4,1,3,55,0.0,63.235612328993085,117784.9,117637.70399999998,0.0,0.00850212145,-3.3110558702424196e-05,0.0027293770703381228,117787.3,117644.4,0.9720083974807575,0,1,1000.0000045943999,-0.4,0,1,0,0.00039999999816224004,inf,-2.4293549999999993,-2.953620500000001,0.1,0.06,0,6,-0.5039368631870442
SELL,117918.2,0.008511146,-1.1149601,0.0,2,3,17,0.0011453236579379578,72.57650675870525,117811.08,117657.11399999999,0.0024708580560479643,0.00850321685,0.001111325244741956,0.0033029864715391566,117918.2,117644.4,1.0,0,1,1003.6190162572001,-1.1149601,0,1,0,0.0,0.0,-2.329637599999999,-2.826505400000001,0.1,0.06,0,7,2.414514802537163
SELL,117918.2,0.008490168,-1.1453236,0.0,2,3,17,0.0,69.78563685373095,117837.26000000001,117676.524,-0.0024647679642672005,0.00850221445,0.001111325244741956,0.0033029864715391566,117918.2,117679.9,1.0,0,1,1001.1453282575999,-1.1453236,0,1,0,0.0,0.0,-2.260283699999999,-2.729753800000001,0.1,0.06,0,8,0.38201410908211203
SELL,117908.1,0.008481181,0.0,0.4,2,3,25,-8.565259646087231e-05,62.530582739592596,117862.22,117693.9295,-0.0010585185122365948,0.0084975675,0.0010595729615319226,0.0029611264852948743,117918.2,117783.3,0.925129725722819,0,1,999.9999374661002,-0.4,0,1,0,0.0004000000250135615,inf,-2.260283699999999,-5.240208900000001,0.1,0.06,0,9,-0.5520543105788143
SELL,117908.1,0.008481181,0.0,0.4,2,3,25,0.0,66.13566948142314,117887.18000000001,117711.33499999999,0.0,0.008494571000000001,0.0010595729615319226,0.0029611264852948743,117918.2,117783.3,0.925129725722819,0,1,999.9999374661002,-0.4,0,1,0,0.0004000000250135615,inf,-2.260283699999999,-5.240208900000001,0.0,0.06,0,10,-0.5520531677924922
SELL,117908.1,0.008481181,0.0,0.4,2,3,25,0.0,67.1785812425289,117912.13999999998,117732.09,0.0,0.0084915745,0.0010595729615319226,0.0035329764326385896,117918.2,117783.3,0.925129725722819,0,1,999.9999374661002,-0.4,0,1,0,0.0004000000250135615,inf,-2.260283699999999,-5.240208900000001,0.0,0.06,0,11,-0.5798402909379542
SELL,118038.8,0.008481181,-1.1084903,0.0,2,3,30,0.0011084904260181272,86.12008476533173,117936.26000000001,117759.37999999998,0.0,0.0084896734,0.0010227428844742019,0.004645383129207722,118038.8,117783.3,1.0,0,1,1001.1084278228001,-1.1084903,0,1,0,0.0,0.0,-2.253813899999999,-6.3486992,0.0,0.06,0,12,0.3111829468196359
SELL,118038.8,0.008481181,-1.1084903,0.0,2,3,30,0.0,94.4180632435422,117960.38,117786.67,0.0,0.0084877723,0.0010227428844742019,0.004645383129207722,118038.8,117783.3,1.0,0,1,1001.1084278228001,-1.1084903,0,1,0,0.0,0.0,-2.216980599999999,-7.4571895,0.0,0.06,0,13,0.2933196882251242
SELL,118038.8,0.008481181,-1.1084903,0.0,2,3,30,0.0,94.2540544368235,117986.51999999999,117816.215,0.0,0.008486873600000002,0.0011084904260182046,0.005031167011074773,118038.8,117783.3,1.0,0,1,1001.1084278228001,-1.1084903,0,1,0,0.0,0.0,-3.325470899999999,-8.5656798,0.0,0.06,0,14,0.27544360624195113
SELL,118078.71,0.008490168,2.5080805,0.40100324,2,3,30,0.0003381091641054823,91.37701199492794,118020.64200000002,117841.81549999998,0.001059640160963271,0.0084868736,0.0014469743808949562,0.004355059723544246,118078.71,117783.3,1.0,0,1,1002.50808512328,2.10707726,1,0,0,0.0004000000059358005,0.15988451726330155,-0.817390399999999,-5.0460869000000015,0.1,0.08,1,0,1.4173339426708222
SELL,118078.71,0.008490168,0.0,0.40100324,2,3,30,0.0,76.65782206965308,118054.76400000001,117865.106,0.0,0.008486873600000002,0.0014469743808949562,0.003960534941320317,118078.71,117908.1,1.0,0,1,1002.50808512328,-0.40100324,0,1,0,0.0004000000059358005,inf,-0.817390399999999,-4.025600500000001,0.1,0.08,0,1,1.3678336118687047
BUY,118182.9,0.008461461,0.0,0.4,2,3,40,0.0008823775259738653,95.10395911855825,118083.584,117892.031,-0.0033812051775653496,0.0084819051,0.0012207850300070084,0.00457735344818793,118182.9,117908.1,1.0,1,0,999.9999992168999,-0.4,0,1,0,0.00040000000031324007,inf,0.29109990000000097,-4.025600500000001,0.1,0.08,0,2,-0.8029505795448695
SELL,118182.9,0.008461461,0.0,0.4,2,3,40,0.0,103.22829153562476,118112.40400000001,117918.956,0.0,0.0084790344,0.0012207850300070084,0.00457735344818793,118182.9,117908.1,1.0,0,1,999.9999992168999,-0.4,0,1,0,0.00040000000031324007,inf,1.399590200000001,-4.025600500000001,0.1,0.08,0,3,-0.8029497089906674
SELL,118182.9,0.008461461,0.0,0.4,2,3,40,0.0,101.84900280989655,118141.224,117944.106,0.0,0.0084770624,0.0012207850300070084,0.004274306827249174,118182.9,117908.1,1.0,0,1,999.9999992168999,-0.4,0,1,0,0.00040000000031324007,inf,2.508080500000001,-3.003049900000001,0.1,0.08,0,4,-0.8415455059665464
SELL,118199.0,0.008490168,-1.0212823,0.0,2,3,40,0.00013622952220671003,93.62534898934653,118165.282,117964.696,0.003392676512956827,0.008477961099999999,0.0010187272540493845,0.003496135403507367,118199.0,117908.1,1.0,0,1,1003.529367432,-1.0212823,0,1,0,0.0,0.0,-1.021282299999999,-6.528311400000001,0.1,0.08,0,5,2.1335700637560606
SELL,118311.3,0.008461461,-1.0864516,0.0,2,3,44,0.0009500926403775978,91.97333729612582,118211.8,117990.901,-0.0033812051775653496,0.008475989100000001,0.0019697877796937017,0.0044495496964016956,118311.3,118038.8,1.0,0,1,1001.0864508093,-1.0864516,0,1,0,0.0,0.0,-2.107733899999999,-7.614763000000002,0.1,0.08,0,6,0.03875175656861498
SELL,118311.3,0.008461461,-1.0864516,0.0,2,3,44,0.0,100.81324205377798,118237.47999999998,118017.101,0.0,0.0084740171,0.0010864515932508742,0.004448696930823612,118311.3,118038.8,1.0,0,1,1001.0864508093,-1.0864516,0,1,0,0.0,0.0,-3.194185499999999,-7.4865371000000005,0.1,0.08,0,7,0.039317316083209604
SELL,118489.99,0.008461461,2.5984302,0.40103936,2,3,48,0.0015103375586271728,135.3335140765013,118298.898,118052.2355,0.0,0.0084720451,0.002598430060524924,0.005965753523512317,118489.99,118038.8,1.0,0,1,1002.59842927539,2.19739084,1,0,0,0.00039999998832019316,0.15433909288769812,-0.5957552999999987,-3.6734294000000007,0.2,0.1,1,0,1.2787379936022798
BUY,118279.9,0.008454522,0.0,0.4,2,3,55,-0.0017730611674455776,123.24193779838457,118318.298,118077.0655,-0.0008200711437420516,0.008469379199999998,0.0008207617176427386,0.0042162174094289365,118489.99,118078.71,0.4891801205990769,1,0,1000.0000167078,-0.4,0,1,0,0.00039999999331688014,inf,-0.5957552999999987,-3.6734294000000003,0.2,0.1,0,1,-0.9277103919047283
SELL,118279.9,0.008454522,0.0,0.4,2,3,55,0.0,111.72732193492682,118334.478,118101.89550000001,0.0,0.0084658146,0.0006844389546442371,0.0042162174094289365,118489.99,118078.71,0.4891801205990769,0,1,1000.0000167078,-0.4,0,1,0,0.00039999999331688014,inf,0.4255270000000013,-3.6734294000000003,0.1,0.1,0,2,-0.9024034178496918
SELL,118279.9,0.008454522,0.0,0.4,2,3,55,0.0,94.22269135216219,118328.198,118126.72550000002,0.0,0.00846225,-0.0002654015296933491,0.0042162174094289365,118489.99,118182.9,0.3158683122211616,0,1,1000.0000167078,-0.4,0,1,0,0.00039999999331688014,inf,1.5119786000000013,-3.6734294000000003,0.1,0.08,0,3,-0.8667657393322651
SELL,118279.9,0.008454522,0.0,0.4,2,3,55,0.0,89.1142425895751,118321.91799999999,118144.81049999999,0.0,0.0084615561,-0.0002654015296933491,0.0030673806079129185,118489.99,118182.9,0.3158683122211616,0,1,1000.0000167078,-0.4,0,1,0,0.00039999999331688014,inf,2.598430200000001,-2.5584693000000005,0.1,0.08,0,4,-0.832195652864791
SELL,118399.0,0.008454522,-1.0069336,0.0,3,3,0,0.0010069335533764434,89.23433276172167,118303.72,118168.85049999999,0.0,0.0084608622,-0.0007679129688508307,0.004077402809744407,118489.99,118182.9,0.7037024976391222,0,1,1001.0069502780001,-1.0069336,0,1,0,0.0,0.0,-1.006933599999999,-2.4200793000000003,0.1,0.08,0,5,0.014059970227958431
SELL,118399.0,0.008454522,-1.0069336,0.0,3,3,0,0.0,83.34520881444598,118327.54,118193.39550000001,0.0,0.0084601683,0.0010069335533764048,0.004163412013254341,118489.99,118199.0,0.6873088422282428,0,1,1001.0069502780001,-1.0069336,0,1,0,0.0,0.0,-2.013867199999999,-3.4270129000000003,0.1,0.08,0,6,-0.0033593940341537457
SELL,118399.0,0.008454522,-1.0069336,0.0,3,3,0,0.0,73.74898454363536,118351.36000000002,118217.9405,0.0,0.0084566037,0.0010069335533764048,0.004163412013254341,118489.99,118279.9,0.5668999000428366,0,1,1001.0069502780001,-1.0069336,0,1,0,0.0,0.0,-3.020800799999999,-4.4339465,0.1,0.08,0,7,-0.0033460704365422546
SELL,118354.7,0.008449178,0.0,0.4,3,3,10,-0.0003741585655284707,72.95423930334339,118366.31999999999,118240.27050000001,-0.0006320877750393139,0.008455375400000001,0.0006323982350340414,0.003787695671459308,118489.99,118279.9,0.356037888523961,0,1,999.9999274365999,-0.4,0,1,0,0.00040000002902536216,inf,-3.020800799999999,-4.4339465,0.1,0.08,0,8,-0.8557010635630765
SELL,118354.7,0.008449178,0.0,0.4,3,3,10,0.0,71.86008944158561,118381.28,118256.0655,0.0,0.0084541471,0.0006323982350340414,0.0026762386605081903,118489.99,118279.9,0.356037888523961,0,1,999.9999274365999,-0.4,0,1,0,0.00040000002902536216,inf,-3.020800799999999,-3.3254562000000005,0.1,0.08,0,9,-0.8556996336505589
SELL,118354.7,0.008449178,0.0,0.4,3,3,10,0.0,53.231215780202305,118372.42,118271.8605,0.0,0.0084529188,-0.0003741585655284497,0.0026762386605081903,118399.0,118279.9,0.6280436607892464,0,1,999.9999274365999,-0.4,0,1,0,0.00040000002902536216,inf,-2.013867199999999,-2.2169659000000004,0.0,0.08,0,10,-0.8322325024152691
BUY,118229.7,0.008458111,0.0,0.4,3,3,25,-0.0010561473266376131,61.11043282536939,118338.56000000001,118281.40550000002,0.001057262611818599,0.008453277700000001,-0.0014299107255973692,0.0016172648315638093,118399.0,118229.7,0.0,1,0,999.9999260967,-0.4,0,1,0,0.0004000000295613222,inf,-1.006933599999999,-1.1084756000000004,0.0,0.08,0,11,-0.8322317142702462
BUY,118160.0,0.008454522,-1.0136971,0.0,3,3,26,-0.0005895303802682106,81.16796302928468,118290.76000000001,118285.47000000002,-0.0004243264246591716,0.008453277700000001,-0.002018598130051774,0.0006884390928728268,118399.0,118160.0,0.0,1,0,998.98631952,-1.0136971,0,1,0,0.0,0.0,-1.013697099999999,-4.6302532,0.0,0.08,0,12,-1.6911186398644347
BUY,118107.4,0.008458111,-1.0344269,0.0,3,3,27,-0.00044515910629661093,105.55407724157081,118241.3,118286.90450000002,0.0004245065540073867,0.008453636600000002,-0.0020894818710199335,0.00024297352164490767,118399.0,118107.4,0.0,1,0,998.9654991214001,-1.0344269,0,1,0,0.0,0.0,-2.0481239999999987,-5.6646801,0.0,0.08,0,13,-1.626386016443724
BUY,118205.3,0.008459858,0.0,0.4,3,3,40,0.0008289065714766064,109.97524216379105,118211.42,118288.02449999998,0.00020654730116453912,0.008454170200000001,-0.0012623072847972592,0.0001895367265485001,118399.0,118107.4,0.33573388203020155,1,0,1000.0000528474001,-0.4,0,1,0,0.0003999999788610411,inf,-2.0481239999999987,-5.6646801,0.0,0.08,0,14,-0.7128448569153927
BUY,118075.1,0.008459858,-1.1014736,0.0,3,3,51,-0.0011014734533899562,123.27674557712979,118155.5,118282.6345,0.0,0.008454703800000001,-0.0023623903402230015,-0.0009121454965142026,118399.0,118075.1,0.0,1,0,998.8985793358002,-1.1014736,0,1,0,0.0,0.0,-3.149597599999999,-6.7661537,0.0,0.08,0,15,-1.5752200045546936
BUY,117992.72,0.008449178,3.0584335,0.3987766,3,3,54,-0.0006976915539347317,139.68352967441155,118108.104,118273.1255,-0.001262432537283864,0.008454169400000001,-0.0020044032929119834,-0.001609200654240106,118399.0,117992.72,0.0,1,0,996.94149398416,2.6596569,1,0,0,0.00040000000241371833,0.13038589853269655,-0.09116409999999897,-3.7077202000000002,0.1,0.08,1,0,-2.8940008677975393
BUY,117992.72,0.008449178,0.0,0.3987766,3,3,54,0.0,141.97797193799988,118074.648,118262.8115,0.0,0.008453635000000001,-0.0014157075152335717,-0.0017451924297159777,118354.7,117992.72,0.0,1,0,996.94149398416,-0.3987766,0,1,0,0.00040000000241371833,inf,0.9225330000000009,-2.6864379000000005,0.1,0.08,0,1,-2.650644915071906
BUY,117992.72,0.008449178,0.0,0.3987766,3,3,54,0.0,139.37481234290635,118051.71200000001,118246.88250000002,0.0,0.008453635,-0.0009709806498152785,-0.0026927267302447166,118354.7,117992.72,0.0,1,0,996.94149398416,-0.3987766,0,1,0,0.00040000000241371833,inf,1.9569599000000009,-1.5999863000000003,0.1,0.08,0,2,-2.442905314888679
BUY,118012.3,0.008473693,0.0,0.4,3,3,55,0.00016594244119461088,123.72495375743847,118013.11200000001,118231.9325,0.002901465681040216,0.0084560865,-0.0016327525077132752,-0.0025272311266971116,118354.7,117992.72,0.054091386264439933,1,0,1000.0000004238999,-0.4,0,1,0,0.00039999999983044007,inf,1.9569599000000009,-0.5135347000000003,0.1,0.08,0,3,-0.34448175569885153
SELL,118012.3,0.008473693,0.0,0.4,3,3,55,0.0,92.6558497526461,118000.552,118208.048,0.0,0.008458538,-0.0005318648893797499,-0.004031479789980591,118229.7,117992.72,0.08262300616086625,0,1,1000.0000004238999,-0.4,0,1,0,0.00039999999983044007,inf,3.058433500000001,-3.1119649000000003,0.1,0.08,0,4,-0.34448057804334725
SELL,97000.0,0.008449178,-177.37123,0.3278281,4,3,0,-0.17805177934842387,6660.559075665218,113802.008,117144.05299999999,-0.0028930715332735613,0.0084576447,-0.17791538325415332,-0.17991137970187662,118205.3,97000.0,0.0,0,1,819.570266,-177.6990581,0,1,0,0.0003999999921910296,0.0018482597205871551,-177.37123,-180.4831949,0.1,0.08,0,5,-6.918460356718696
SELL,97000.0,0.008449178,0.0,0.3278281,4,3,0,0.0,8875.216646644201,109603.464,116080.05799999999,0.0,0.008457110299999999,-0.17791538325415332,-0.17991137970187662,118205.3,97000.0,0.0,0,1,819.570266,-0.3278281,0,1,0,0.0003999999921910296,inf,-177.37123,-180.4831949,0.1,0.08,0,6,-4.845750984579979
SELL,97000.0,0.008473693,0.0,0.32877928,4,3,0,0.0,10163.70474732204,105404.92,115016.063,0.002901465681040216,0.008458668499999999,-0.17791538325415332,-0.17991137970187662,118205.3,97000.0,0.0,0,1,821.9482209999999,-0.32877928,0,1,0,0.0003999999897803782,inf,-177.37123,-180.4831949,0.1,0.08,0,7,-3.879377295824787
BUY,97000.0,0.008473693,178.05177,0.32877928,4,3,0,0.0,10851.08055739266,101202.46,113952.068,0.0,0.008460052,-0.17805177934842387,-0.17991137970187662,118075.1,97000.0,0.0,1,0,821.9482209999999,177.72299072,1,0,0,0.0003999999897803782,0.0018465375547797138,0.6805400000000077,-2.431424899999996,0.2,0.1,1,0,-3.3314214585044293
BUY,118188.9,0.008461031,0.0,0.4,4,3,10,0.218442268041237,10861.00240631399,101237.78,113941.56300000001,-0.0014942717419663687,0.008460169299999999,0.001496454183165579,-0.0017745082306438891,118188.9,97000.0,1.0,1,0,999.9999467559,-0.4,0,1,0,0.00040000002129764113,inf,0.6805400000000077,-1.4244912999999961,0.2,0.1,0,1,0.28160780462286983
BUY,118188.9,0.008461031,0.0,0.4,4,3,10,0.0,10877.971854523375,105475.56000000001,113931.058,0.0,0.0084613546,0.21844226804123706,-0.0017745082306438891,118188.9,97000.0,1.0,1,0,999.9999467559,-0.4,0,1,0,0.00040000002129764113,inf,178.05177,-0.41755769999999615,0.1,0.1,0,2,0.2831735405789772
SELL,118188.9,0.008461031,0.0,0.4,4,3,10,0.0,10894.875621503821,109713.34,113920.553,0.0,0.0084625399,0.21844226804123706,-0.0017745082306438891,118188.9,97000.0,1.0,0,1,999.9999467559,-0.4,0,1,0,0.00040000002129764113,inf,178.05177,0.5893759000000038,0.1,0.08,0,3,0.2842814634269671
SELL,118188.9,0.008461031,0.0,0.4,4,3,10,0.0,10911.714012503486,113951.12,113912.26299999999,0.0,0.008463725200000001,0.21844226804123706,-0.0014008738140521915,118188.9,97000.0,1.0,0,1,999.9999467559,-0.4,0,1,0,0.00040000002129764113,inf,178.05177,0.5893759000000038,0.1,0.08,0,4,0.28539042827452477
SELL,118266.4,0.008455487,0.0,0.4,4,3,40,0.000655729937413696,10933.552413663712,118204.4,113907.848,-0.0006552392964878084,0.0084619046,0.21924123711340202,-0.0007460624715368542,118266.4,97000.0,1.0,0,1,1000.0000077367998,-0.4,0,1,0,0.0003999999969052801,inf,0.0,0.5893759000000038,0.1,0.08,0,5,0.2859280786257101
SELL,118313.1,0.008461031,-1.05086,0.0,4,3,43,0.0003948712398451626,10959.334753781486,118229.23999999999,113905.768,0.0006556689165273522,0.0084606384,0.001050860106152199,-0.0003514858303049331,118313.1,97000.0,1.0,0,1,1001.0508068061001,-1.05086,0,1,0,0.0,0.0,-1.05086,-0.46148409999999607,0.1,0.08,0,6,0.3073508064415319
SELL,118313.1,0.008461031,-1.05086,0.0,4,3,43,0.0,10257.817770396654,118254.07999999999,113909.938,0.0,0.008461823700000001,0.001050860106152199,0.0007054065095319428,118313.1,97000.0,1.0,0,1,1001.0508068061001,-1.05086,0,1,0,0.0,0.0,-2.10172,-1.512344099999996,0.1,0.08,0,7,0.30688416346027747
SELL,118395.6,0.008455487,-1.092449,0.0,4,3,45,0.000697302327468341,8962.368688243034,118295.42,113921.718,-0.0006552392964878084,0.0084624546,0.0017488952008184496,0.0019939065673663325,118395.6,97000.0,1.0,0,1,1001.0924566571999,-1.092449,0,1,0,0.0,0.0,-3.1941689999999996,-1.591095999999996,0.1,0.08,0,8,0.30724517838860355
SELL,118500.22,0.008461031,2.6340883,0.4010536,4,3,54,0.0008836477031239909,6730.974542717148,118357.68399999998,113941.35899999998,0.0006556689165273522,0.0084611884,0.0026340883111697208,0.0033259558672869526,118500.22,97000.0,1.0,0,1,1002.63403492682,2.2330347,1,0,0,0.0003999999860659747,0.15225518445983757,-0.5600806999999994,2.077419200000004,0.2,0.1,1,0,0.3373739915594034
SELL,118500.22,0.008461031,0.0,0.4010536,4,3,54,0.0,124.70621433384842,118404.448,113956.10500000001,0.0,0.0084599222,0.0019770619550439263,0.002494981189506716,118500.22,118188.9,1.0,0,1,1002.63403492682,-0.4010536,0,1,0,0.0003999999860659747,inf,-0.5600806999999994,2.077419200000004,0.1,0.1,0,1,0.3378219384105597
BUY,118421.7,0.008444399,0.0,0.4,4,3,55,-0.000662614803584316,122.45318408879581,118426.16800000002,113973.43500000001,-0.001965717889462981,0.008458259000000001,0.000917903427431039,0.0029354199149523585,118500.22,118188.9,0.7477836309906132,1,0,1000.0000850583,-0.4,0,1,0,0.0003999999659766829,inf,0.4907793000000005,3.1788928000000043,0.1,0.1,0,2,0.28483522860724464
BUY,118421.7,0.008444399,0.0,0.4,4,3,55,0.0,115.03726654214732,118447.88799999999,113994.884,0.0,0.0084565958,0.000917903427431039,0.003635648029810618,118500.22,118188.9,0.7477836309906132,1,0,1000.0000850583,-0.4,0,1,0,0.0003999999659766829,inf,1.5416393000000004,0.12045930000000382,0.1,0.1,0,3,0.28483516368732903
SELL,118421.7,0.008444399,0.0,0.4,4,3,55,0.0,101.33119506594967,118453.10800000001,114016.33300000001,0.0,0.008454932600000001,0.0002204473814904546,0.003635648029810618,118500.22,118188.9,0.7477836309906132,0,1,1000.0000850583,-0.4,0,1,0,0.0003999999659766829,inf,2.6340883,0.12045930000000382,0.1,0.1,0,4,0.28483509876741453
SELL,118388.0,0.008446802,0.0,0.4,5,3,10,-0.0002845762220944348,77.65799954606956,118430.66399999999,114036.097,0.0002845673208951016,0.0084535097,-0.0009470024612612632,0.003350037188735024,118500.22,118266.4,0.5200581643999751,0,1,999.999995176,-0.4,0,1,0,0.00040000000192960005,inf,0.0,0.12045930000000382,0.1,0.1,0,5,0.2848332477397834
BUY,118397.2,0.008446146,0.0,0.4,5,3,40,7.771057877481446e-05,63.46388442912254,118410.06000000001,114055.34199999999,-7.766252837460019e-05,0.0084525756,-0.0008693654745957777,0.0032615244343173902,118500.22,118313.1,0.4494442069260013,1,0,1000.0000371911999,-0.4,0,1,0,0.00039999998512352063,inf,0.0,0.12045930000000382,0.1,0.1,0,6,0.2853232096359769
SELL,118557.0,0.008444399,-1.1425272,0.0,5,3,52,0.0013496940806032587,69.80858705659172,118437.12,114082.577,-0.00020683990070735625,0.0084509124,0.0011425270875186128,0.004615620575143414,118557.0,118313.1,1.0,0,1,1001.142612243,-1.1425272,0,1,0,0.0,0.0,-1.1425272,-1.0220678999999961,0.1,0.1,0,7,0.3085185343944392
SELL,118557.0,0.008446802,-1.4275095,0.0,5,3,52,0.0,66.30893625178079,118464.18000000001,115160.427,0.0002845673208951016,0.0084494895,0.0011425270875186128,0.22223711340206184,118557.0,118388.0,1.0,0,1,1001.427504714,-1.4275095,0,1,0,0.0,0.0,-2.5700367,174.9216526,0.1,0.1,0,8,0.3141633275193315
SELL,118416.1,0.008444797,0.0,0.4,6,3,10,-0.0011884578725844808,64.52588304237865,118463.06000000001,116231.232,-0.00023736794114503912,0.008448420500000001,-4.7288630377635764e-05,0.22078453608247428,118557.0,118388.0,0.16627218934914686,0,1,999.9999260317,-0.4,0,1,0,0.0004000000295873222,inf,-2.5700367,174.9216526,0.1,0.08,0,9,0.2862760636468938
SELL,118416.1,0.008444797,0.0,0.4,6,3,10,0.0,63.9026191095775,118468.68000000001,117302.03700000001,0.0,0.0084467971,0.00023735513734505034,0.22078453608247428,118557.0,118388.0,0.16627218934914686,0,1,999.9999260317,-0.4,0,1,0,0.0004000000295873222,inf,-2.5700367,174.9216526,0.0,0.08,0,10,0.2873887322493974
BUY,118301.9,0.008444399,-1.011639,0.0,7,3,27,-0.0009643958887348703,76.08495544202955,118449.62000000002,118367.13200000001,-4.712961128616744e-05,0.0084451339,-0.0008049176838641701,0.2196072164948453,118557.0,118301.9,0.0,1,0,998.9884460581,-1.011639,0,1,0,0.0,0.0,-3.5816757,-4.141756400000004,0.0,0.08,0,11,0.2672712060599619
BUY,118301.9,0.008444399,-1.011639,0.0,7,3,27,0.0,86.26024190495899,118398.6,118372.78199999998,0.0,0.008445133899999999,-0.0021517076174330137,0.0009560965539065006,118557.0,118301.9,0.0,1,0,998.9884460581,-1.011639,0,1,0,0.0,0.0,-3.4507874999999997,-5.1533954000000035,0.0,0.08,0,12,0.2677136890600356
BUY,118350.0,0.008449514,0.0,0.4,7,3,40,0.00040658687645755975,88.84669005371232,118357.2,118380.83699999998,0.000605726943977869,0.0084456454,-0.0017459955970545813,0.0013630721666756,118557.0,118301.9,0.18855350842808594,1,0,999.9999819,-0.4,0,1,0,0.0004000000072400002,inf,-2.0232779999999995,-5.1533954000000035,0.0,0.08,0,13,0.2882794791301213
BUY,118275.9,0.008446146,-1.0245175,0.0,8,3,8,-0.0006261089987326107,98.29941166404494,118329.16,118385.187,-0.00039860280721470964,0.0084458201,-0.001183960626975653,0.0007361097361935005,118557.0,118275.9,0.0,1,0,998.9755196814,-1.0245175,0,1,0,0.0,0.0,-3.0477954999999994,-6.1779129000000035,0.0,0.08,0,14,0.26946285660305314
BUY,118263.2,0.008455716,0.0,0.4,8,3,10,-0.0001073760588589101,106.98222126516201,118298.58,118388.902,0.0011330611618600717,0.0084467115,-0.0012912095568086495,0.000628654636772175,118557.0,118263.2,0.0,1,0,1000.0000324512,-0.4,0,1,0,0.0003999999870195204,inf,-3.0477954999999994,-6.1779129000000035,0.0,0.08,0,15,0.29078645659366414
SELL,118559.99,0.008455716,1.7743134,0.40100384,8,3,42,0.00250957187020151,120.7731607838465,118350.198,118403.58150000001,0.0,0.008447668500000002,0.002181621766007233,0.0024824464091239024,118559.99,118263.2,1.0,0,1,1002.5096044028401,1.37330956,1,0,0,0.00039999999824327266,0.2260050789223595,-0.2618430999999999,-4.403599500000004,0.1,0.1,1,0,0.3412014325559056
SELL,118549.0,0.008444797,-1.1223135,0.0,8,3,42,-9.269568933001349e-05,119.63813554561865,118399.61799999999,118415.37650000001,-0.0012913158388951906,0.0084477083,0.002088723849743798,0.001993862049088344,118559.99,118263.2,0.9629704504868596,0,1,1001.1222395530001,-1.1223135,0,1,0,0.0,0.0,-0.3725175999999999,-4.4750530000000035,0.1,0.08,0,1,0.31364309373940535
SELL,118549.0,0.008444797,-1.1223135,0.0,8,3,42,0.0,118.48623703080699,118439.41799999999,118427.17150000001,0.0,0.0084475078,0.001681453316434305,0.001993862049088344,118559.99,118263.2,0.9629704504868596,0,1,1001.1222395530001,-1.1223135,0,1,0,0.0,0.0,-1.4948310999999999,-4.546506500000004,0.1,0.08,0,2,0.3131423687064437
SELL,118622.4,0.008461031,-1.0337688,0.0,8,3,47,0.0006191532615205109,138.2410064953095,118508.718,118438.5115,0.0019223671095942585,0.008449131200000001,0.0029295908972157476,0.0019156117288141481,118622.4,118263.2,1.0,0,1,1003.6678036944,-1.0337688,0,1,0,0.0,0.0,-1.5040824,-4.487826300000004,0.1,0.08,0,3,0.36325475528265877
BUY,118658.1,0.008427574,0.0,0.4,8,3,55,0.0003009549629751085,157.52555591309792,118587.698,118446.40550000002,-0.003954246237840353,0.0084474089,0.0033391621400402556,0.0013323182016033782,118658.1,118263.2,1.0,1,0,999.9999184494001,-0.4,0,1,0,0.0004000000326202427,inf,-1.5040824,-7.121914600000004,0.1,0.08,0,4,0.28867461405888506
SELL,118658.1,0.008427574,0.0,0.4,8,3,55,0.0,162.2414658915129,118607.31999999999,118454.2995,0.0,0.0084457264,0.0008275135650736862,0.0013323182016033782,118658.1,118263.2,1.0,0,1,999.9999184494001,-0.4,0,1,0,0.0004000000326202427,inf,-3.2783958,-7.121914600000004,0.1,0.08,0,5,0.28867465741504095
SELL,118658.1,0.008427574,0.0,0.4,8,3,55,0.0,158.14792080402074,118629.13999999998,118466.11949999999,0.0,0.0084440439,0.0009202945617424509,0.001996255753801953,118658.1,118263.2,1.0,0,1,999.9999184494001,-0.4,0,1,0,0.0004000000326202427,inf,-2.1560823,-7.121914600000004,0.1,0.08,0,6,0.2891203240803817
SELL,118658.1,0.008427574,0.0,0.4,8,3,55,0.0,152.47571496681633,118650.96,118477.93950000001,0.0,0.008441849900000001,0.0009202945617424509,0.001996255753801953,118658.1,118263.2,1.0,0,1,999.9999184494001,-0.4,0,1,0,0.0004000000326202427,inf,-1.0337688,-7.121914600000004,0.1,0.08,0,7,0.2895661563001787
SELL,118800.0,0.008427574,-1.1958728,0.0,9,3,15,0.0011958728481240577,139.11769281674225,118686.48000000001,118496.85449999999,0.0,0.0084399927,0.00149718771496788,0.0031945158699799355,118800.0,118263.2,1.0,0,1,1001.1957912,-1.1958728,0,1,0,0.0,0.0,-1.1958728,-8.317787400000004,0.1,0.08,0,8,0.3138037862297207
